State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,Yield,Rainfall..mm.,Soil Ph Level,high Temp,low Temp,MeanTemperature,Air humidity,,,,,,,,,,,
Uttar Pradesh,HARDOI,2004,Whole Year ,Onion,621,7061,11.37,642.3,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,BALLIA,2006,Rabi       ,Onion,368,7059,19.18,632.1,1,38,9,26,67,,,,,,,,,,,
Uttar Pradesh,FARRUKHABAD,2009,Summer     ,Onion,493,7057,14.31,549.2,1,44,30,38,60,,,,,,,,,,,
West Bengal,NADIA,2012,Rabi       ,Peas & beans (Pulses),6811,7057,1.04,2632.2,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,KUSHI NAGAR,2004,Whole Year ,Banana,194,7055,36.37,746.9,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,HARDOI,2010,Kharif     ,Jowar,6511,7052,1.08,820.7,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,GORAKHPUR,2013,Rabi       ,Barley,2317,7052,3.04,932.8,2,42,30,36,69,,,,,,,,,,,
West Bengal,DINAJPUR UTTAR,2011,Kharif     ,Mesta,912,7050,7.73,2418.7,1,34,13,26,76,,,,,,,,,,,
West Bengal,JALPAIGURI,2012,Summer     ,Groundnut,3371,7048,2.09,2632.2,0,34,29,26,77,,,,,,,,,,,
West Bengal,MURSHIDABAD,2011,Summer     ,Maize,1462,7043,4.82,2418.7,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,BARABANKI,2002,Rabi       ,Rapeseed &Mustard,8600,7041,0.82,625.2,2,43,27,35,73,,,,,,,,,,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2009,Rabi       ,Potato,318,7041,22.14,549.2,0,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,BARABANKI,2004,Rabi       ,Rapeseed &Mustard,8720,7039,0.81,642.3,2,43,27,35,73,,,,,,,,,,,
Uttar Pradesh,KANPUR NAGAR,2014,Rabi       ,Barley,5441,7037,1.29,486.9,2,40,8,25,65,,,,,,,,,,,
West Bengal,NADIA,2014,Rabi       ,Groundnut,3802,7034,1.85,2322.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2003,Rabi       ,Barley,4240,7033,1.66,1096.4,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,HARDOI,2002,Rabi       ,Barley,4048,7031,1.74,625.2,0,40,8,25,65,,,,,,,,,,,
West Bengal,NADIA,2013,Rabi       ,Groundnut,3800,7030,1.85,2406.1,2,36,13,27,75,,,,,,,,,,,
West Bengal,MALDAH,2005,Kharif     ,Mesta,643,7028,10.93,2807.7,0,34,13,26,76,,,,,,,,,,,
West Bengal,24 PARAGANAS NORTH,2010,Summer     ,Sesamum,6219,7024,1.13,2612.3,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BAREILLY,2003,Rabi       ,Rapeseed &Mustard,9397,7022,0.75,1047.5,2,41,27,34,60,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2003,Rabi       ,Gram,5032,7019,1.39,1047.5,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,HARDOI,2011,Kharif     ,Groundnut,8034,7014,0.87,777.4,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2004,Kharif     ,Maize,4210,7010,1.67,642.3,0,43,28,36,65,,,,,,,,,,,
Uttar Pradesh,GAUTAM BUDDHA NAGAR,2006,Kharif     ,Maize,3731,7009,1.88,529.3,0,43,28,36,65,,,,,,,,,,,
West Bengal,24 PARAGANAS SOUTH,2013,Rabi       ,Khesari,6061,7008,1.16,2406.1,1,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,SULTANPUR,2007,Rabi       ,Masoor,6152,7007,1.14,572.5,1,44,34,39,62,,,,,,,,,,,
West Bengal,24 PARAGANAS SOUTH,2011,Summer     ,Moong(Green Gram),11552,7001,0.61,2418.7,1,36,13,27,75,,,,,,,,,,,
Gujarat,SABAR KANTHA,2001,Whole Year ,Onion,300,7000,23.33,849,1,41,27,33,84,,,,,,,,,,,
Gujarat,SABAR KANTHA,2002,Whole Year ,Sugarcane,100,7000,70,637.2,1,41,27,33,84,,,,,,,,,,,
Gujarat,SURENDRANAGAR,2005,Rabi       ,Gram,9100,7000,0.77,1316.4,2,41,29,35,64,,,,,,,,,,,
Gujarat,DANG,2006,Kharif     ,Jowar,4200,7000,1.67,1478,1,37,25,21,80,,,,,,,,,,,
Gujarat,DANG,2006,Whole Year ,Onion,300,7000,23.33,1478,1,37,25,21,80,,,,,,,,,,,
Gujarat,BHARUCH,2007,Kharif     ,Jowar,5900,7000,1.19,1178.9,2,39,13,28,56,,,,,,,,,,,
Gujarat,SURENDRANAGAR,2009,Whole Year ,Sugarcane,100,7000,70,641.6,2,41,29,35,64,,,,,,,,,,,
Gujarat,AHMADABAD,2010,Whole Year ,Sugarcane,100,7000,70,1088.7,1,42,29,36,73,,,,,,,,,,,
Gujarat,AMRELI,2010,Whole Year ,Sugarcane,100,7000,70,1088.7,1,41,28,34,56,,,,,,,,,,,
Gujarat,BHAVNAGAR,2010,Whole Year ,Sugarcane,100,7000,70,1088.7,2,38,30,34,68,,,,,,,,,,,
Gujarat,DANG,2010,Kharif     ,Ragi,10400,7000,0.67,1088.7,1,37,25,21,80,,,,,,,,,,,
Gujarat,KACHCHH,2010,Whole Year ,Sugarcane,100,7000,70,1088.7,2,38,24,30,75,,,,,,,,,,,
Gujarat,PANCH MAHALS,2010,Whole Year ,Sugarcane,100,7000,70,1088.7,1,42,29,35,65,,,,,,,,,,,
Gujarat,SURENDRANAGAR,2010,Whole Year ,Sugarcane,100,7000,70,1088.7,2,41,29,35,64,,,,,,,,,,,
Gujarat,VADODARA,2011,Kharif     ,Soyabean,8000,7000,0.88,890.5,2,41,29,35,70,,,,,,,,,,,
Maharashtra,AHMEDNAGAR,2001,Kharif     ,Ragi,4600,7000,1.52,785.1,0,40,14,26,59,,,,,,,,,,,
Maharashtra,AHMEDNAGAR,2001,Rabi       ,Sunflower,5400,7000,1.3,785.1,0,40,14,26,59,,,,,,,,,,,
Maharashtra,NASHIK,2001,Kharif     ,Niger seed,20200,7000,0.35,785.1,1,34,17,28,67,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2003,Whole Year ,Mango,4069,7000,1.72,772.6,1,43,13,26,57,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2004,Rabi       ,Gram,19300,7000,0.36,1029.5,1,43,13,26,57,,,,,,,,,,,
Maharashtra,NANDURBAR,2004,Kharif     ,Other Cereals & Millets,8800,7000,0.8,1029.5,1,40,14,26,59,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2006,Rabi       ,Jowar,16300,7000,0.43,1395.7,1,43,13,26,57,,,,,,,,,,,
Maharashtra,HINGOLI,2006,Rabi       ,Sunflower,11400,7000,0.61,1395.7,2,40,14,26,60,,,,,,,,,,,
Maharashtra,NANDURBAR,2006,Kharif     ,Urad,17300,7000,0.4,1395.7,1,40,14,26,59,,,,,,,,,,,
Maharashtra,SANGLI,2006,Kharif     ,Arhar/Tur,13700,7000,0.51,1395.7,1,36,13,24,67,,,,,,,,,,,
Maharashtra,AHMEDNAGAR,2008,Rabi       ,Safflower,11100,7000,0.63,916.9,0,40,14,26,59,,,,,,,,,,,
Maharashtra,OSMANABAD,2008,Kharif     ,Soyabean,26200,7000,0.27,916.9,0,40,14,26,59,,,,,,,,,,,
Maharashtra,JALNA,2009,Rabi       ,Safflower,11800,7000,0.59,941.7,1,31,17,24,63,,,,,,,,,,,
Maharashtra,AHMEDNAGAR,2010,Kharif     ,Rice,7500,7000,0.93,1027.5,0,40,14,26,59,,,,,,,,,,,
Maharashtra,GADCHIROLI,2011,Kharif     ,Cotton(lint),4200,7000,1.67,852.6,0,43,13,26,58,,,,,,,,,,,
Maharashtra,NASHIK,2011,Kharif     ,Moong(Green Gram),8800,7000,0.8,852.6,1,34,17,28,67,,,,,,,,,,,
Maharashtra,SATARA,2012,Kharif     ,Ragi,8000,7000,0.88,689.8,1,38,12,25,63,,,,,,,,,,,
Maharashtra,GADCHIROLI,2013,Rabi       ,Other  Rabi pulses,16000,7000,0.44,962.4,0,43,13,26,58,,,,,,,,,,,
Maharashtra,PALGHAR,2014,Kharif     ,Ragi,10100,7000,0.69,838,1,35,18,29,69,,,,,,,,,,,
Punjab,LUDHIANA,2001,Rabi       ,Barley,2000,7000,3.5,441,1,41,30,35,84,,,,,,,,,,,
Punjab,AMRITSAR,2002,Kharif     ,Maize,4000,7000,1.75,274.7,1,41,30,36,66,,,,,,,,,,,
Punjab,PATIALA,2002,Rabi       ,Barley,2000,7000,3.5,274.7,1,42,30,36,61,,,,,,,,,,,
Punjab,MANSA,2003,Rabi       ,Barley,2000,7000,3.5,424.6,1,43,7,26,60,,,,,,,,,,,
Punjab,LUDHIANA,2004,Rabi       ,Barley,2000,7000,3.5,351.7,1,41,30,35,84,,,,,,,,,,,
Punjab,LUDHIANA,2005,Kharif     ,Maize,2000,7000,3.5,552,1,41,30,35,84,,,,,,,,,,,
Punjab,LUDHIANA,2005,Rabi       ,Barley,2000,7000,3.5,552,1,41,30,35,84,,,,,,,,,,,
Punjab,BATHINDA,2006,Rabi       ,Barley,2000,7000,3.5,647.7,1,45,34,39,41,,,,,,,,,,,
Punjab,LUDHIANA,2007,Kharif     ,Maize,2000,7000,3.5,594.8,1,41,30,35,84,,,,,,,,,,,
Punjab,LUDHIANA,2007,Rabi       ,Barley,2000,7000,3.5,594.8,1,41,30,35,84,,,,,,,,,,,
Punjab,PATIALA,2007,Kharif     ,Maize,2000,7000,3.5,594.8,1,42,30,36,61,,,,,,,,,,,
Punjab,BATHINDA,2008,Rabi       ,Barley,2000,7000,3.5,717.1,1,45,34,39,41,,,,,,,,,,,
Punjab,FIROZEPUR,2008,Rabi       ,Rapeseed &Mustard,4000,7000,1.75,717.1,1,39,31,35,42,,,,,,,,,,,
Punjab,LUDHIANA,2008,Kharif     ,Maize,2000,7000,3.5,717.1,1,41,30,35,84,,,,,,,,,,,
Punjab,LUDHIANA,2009,Rabi       ,Barley,2000,7000,3.5,361.2,1,41,30,35,84,,,,,,,,,,,
Punjab,SANGRUR,2009,Rabi       ,Barley,2000,7000,3.5,361.2,1,42,36,30,55,,,,,,,,,,,
Punjab,BATHINDA,2010,Rabi       ,Barley,2000,7000,3.5,451.5,1,45,34,39,41,,,,,,,,,,,
Punjab,LUDHIANA,2010,Kharif     ,Maize,2000,7000,3.5,451.5,1,41,30,35,84,,,,,,,,,,,
Punjab,BATHINDA,2011,Rabi       ,Barley,2000,7000,3.5,705.2,1,45,34,39,41,,,,,,,,,,,
Punjab,LUDHIANA,2011,Kharif     ,Arhar/Tur,8000,7000,0.88,705.2,1,41,30,35,84,,,,,,,,,,,
Punjab,TARN TARAN,2011,Kharif     ,Moong(Green Gram),11000,7000,0.64,705.2,1,45,31,38,57,,,,,,,,,,,
Punjab,BATHINDA,2012,Rabi       ,Barley,2000,7000,3.5,493.6,1,45,34,39,41,,,,,,,,,,,
Punjab,LUDHIANA,2012,Rabi       ,Barley,2000,7000,3.5,493.6,1,41,30,35,84,,,,,,,,,,,
Punjab,BATHINDA,2013,Rabi       ,Barley,2000,7000,3.5,586.6,1,45,34,39,41,,,,,,,,,,,
Punjab,SANGRUR,2014,Kharif     ,Maize,2000,7000,3.5,382.7,1,42,36,30,55,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2007,Whole Year ,Dry chillies,3445,7000,2.03,2638.9,2,28,14,22,72,,,,,,,,,,,
West Bengal,MALDAH,2008,Whole Year ,Coconut ,506,6993,13.82,2689.9,0,34,13,26,76,,,,,,,,,,,
West Bengal,MURSHIDABAD,2008,Summer     ,Maize,1579,6993,4.43,2689.9,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,JALAUN,2001,Rabi       ,Rapeseed &Mustard,8434,6983,0.83,661.7,1,45,34,40,61,,,,,,,,,,,
West Bengal,COOCHBEHAR,2014,Autumn     ,Maize,2745,6982,2.54,2322.6,0,34,29,26,77,,,,,,,,,,,
Uttar Pradesh,KANNAUJ,2006,Summer     ,Sunflower,5118,6980,1.36,529.3,1,43,30,36,63,,,,,,,,,,,
Uttar Pradesh,SITAPUR,2014,Kharif     ,Urad,11239,6979,0.62,486.9,1,43,38,32,71,,,,,,,,,,,
West Bengal,MURSHIDABAD,2006,Kharif     ,Urad,10329,6977,0.68,2262.1,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2005,Whole Year ,Onion,540,6975,12.92,725.7,2,43,31,37,59,,,,,,,,,,,
Uttar Pradesh,FATEHPUR,2009,Kharif     ,Bajra,7528,6975,0.93,549.2,2,44,30,37,63,,,,,,,,,,,
West Bengal,NADIA,2007,Kharif     ,Urad,8241,6974,0.85,2638.9,2,36,13,27,75,,,,,,,,,,,
West Bengal,24 PARAGANAS SOUTH,2008,Kharif     ,Sunflower,6988,6974,1,2689.9,1,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,BALLIA,2011,Rabi       ,Peas & beans (Pulses),5116,6973,1.36,781.2,1,38,9,26,67,,,,,,,,,,,
Uttar Pradesh,SONBHADRA,2013,Rabi       ,Masoor,9788,6969,0.71,1041.4,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2014,Rabi       ,Barley,4051,6965,1.72,486.9,2,44,31,38,61,,,,,,,,,,,
West Bengal,DARJEELING,2005,Autumn     ,Rice,4376,6964,1.59,2807.7,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,UNNAO,2002,Kharif     ,Jowar,6592,6963,1.06,625.2,2,40,8,25,65,,,,,,,,,,,
West Bengal,24 PARAGANAS NORTH,2014,Rabi       ,Masoor,7844,6962,0.89,2322.6,2,36,13,27,75,,,,,,,,,,,
West Bengal,BIRBHUM,2004,Kharif     ,Jute,391,6960,17.8,2714.7,2,35,13,26,75,,,,,,,,,,,
Uttar Pradesh,RAE BARELI,2004,Rabi       ,Gram,6684,6959,1.04,642.3,2,43,37,31,58,,,,,,,,,,,
Uttar Pradesh,GONDA,2007,Rabi       ,Rapeseed &Mustard,7931,6958,0.88,572.5,1,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,BARABANKI,2013,Rabi       ,Masoor,10818,6956,0.64,932.8,2,43,27,35,73,,,,,,,,,,,
Uttar Pradesh,JALAUN,2010,Rabi       ,Rapeseed &Mustard,10212,6954,0.68,820.7,1,45,34,40,61,,,,,,,,,,,
West Bengal,BANKURA,2013,Rabi       ,Wheat,3460,6954,2.01,2406.1,0,38,10,24,64,,,,,,,,,,,
West Bengal,NADIA,2011,Rabi       ,Gram,6349,6952,1.09,2418.7,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,SONBHADRA,2007,Rabi       ,Gram,6683,6949,1.04,741.2,1,42,10,27,65,,,,,,,,,,,
West Bengal,MURSHIDABAD,2012,Summer     ,Maize,1505,6949,4.62,2632.2,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,KAUSHAMBI,2004,Whole Year ,Banana,191,6946,36.37,642.3,2,42,10,27,63,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2003,Whole Year ,Potato,332,6944,20.92,1047.5,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,FARRUKHABAD,2011,Summer     ,Onion,490,6942,14.17,777.4,1,44,30,38,60,,,,,,,,,,,
Uttar Pradesh,JALAUN,2006,Rabi       ,Rapeseed &Mustard,15702,6940,0.44,529.3,1,45,34,40,61,,,,,,,,,,,
Uttar Pradesh,DEORIA,2010,Kharif     ,Maize,5401,6940,1.28,692.2,2,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,GHAZIPUR,2014,Kharif     ,Arhar/Tur,6284,6939,1.1,486.9,2,44,31,38,65,,,,,,,,,,,
Uttar Pradesh,SONBHADRA,2012,Kharif     ,Small millets,7278,6938,0.95,602.7,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,MAINPURI,2009,Summer     ,Onion,496,6936,13.98,549.2,2,44,34,39,58,,,,,,,,,,,
Uttar Pradesh,HARDOI,2010,Rabi       ,Masoor,7778,6930,0.89,820.7,0,40,8,25,65,,,,,,,,,,,
West Bengal,COOCHBEHAR,2011,Autumn     ,Rice,4218,6923,1.64,2418.7,0,34,29,26,77,,,,,,,,,,,
West Bengal,MURSHIDABAD,2013,Summer     ,Maize,1423,6923,4.87,2406.1,2,35,11,26,77,,,,,,,,,,,
West Bengal,NADIA,2014,Rabi       ,Maize,2750,6919,2.52,2322.6,2,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,GONDA,2004,Whole Year ,Tobacco,1544,6916,4.48,642.3,1,40,8,25,65,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2009,Kharif     ,Jute,501,6914,13.8,2324.6,2,28,14,22,72,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2002,Rabi       ,Rapeseed &Mustard,7681,6911,0.9,625.2,2,43,30,37,66,,,,,,,,,,,
Uttar Pradesh,BASTI,2009,Rabi       ,Peas & beans (Pulses),5385,6911,1.28,610.2,1,38,8,25,65,,,,,,,,,,,
West Bengal,HOWRAH,2009,Summer     ,Groundnut,4248,6911,1.63,2324.6,0,36,13,27,75,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2004,Rabi       ,Barley,5257,6909,1.31,642.3,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,SHAHJAHANPUR,2013,Kharif     ,Groundnut,4688,6905,1.47,932.8,1,44,32,38,61,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2007,Rabi       ,Rapeseed &Mustard,7431,6902,0.93,572.5,2,43,31,37,59,,,,,,,,,,,
Gujarat,AMRELI,2001,Kharif     ,Maize,3500,6900,1.97,849,1,41,28,34,56,,,,,,,,,,,
Gujarat,GANDHINAGAR,2001,Kharif     ,Bajra,4200,6900,1.64,849,2,42,29,35,64,,,,,,,,,,,
Gujarat,PANCH MAHALS,2006,Rabi       ,Gram,8600,6900,0.8,1478,1,42,29,35,65,,,,,,,,,,,
Gujarat,PATAN,2006,Whole Year ,Guar seed,14500,6900,0.48,1478,2,41,29,35,62,,,,,,,,,,,
Gujarat,JAMNAGAR,2007,Kharif     ,Sesamum,12100,6900,0.57,1178.9,1,36,28,31,72,,,,,,,,,,,
Gujarat,MAHESANA,2007,Kharif     ,Urad,10300,6900,0.67,1178.9,1,42,12,28,54,,,,,,,,,,,
Gujarat,BANAS KANTHA,2009,Whole Year ,Guar seed,43300,6900,0.16,641.6,1,40,27,33,68,,,,,,,,,,,
Gujarat,RAJKOT,2009,Rabi       ,Gram,4900,6900,1.41,641.6,2,41,13,28,57,,,,,,,,,,,
Maharashtra,BHANDARA,2002,Summer     ,Rice,3300,6900,2.09,740.3,1,32,17,24,60,,,,,,,,,,,
Maharashtra,NASHIK,2002,Kharif     ,Small millets,16700,6900,0.41,740.3,1,34,17,28,67,,,,,,,,,,,
Maharashtra,BHANDARA,2003,Kharif     ,Arhar/Tur,7300,6900,0.95,772.6,1,32,17,24,60,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2003,Rabi       ,Linseed,28400,6900,0.24,772.6,1,43,13,26,57,,,,,,,,,,,
Maharashtra,DHULE,2003,Kharif     ,Rice,5000,6900,1.38,772.6,1,31,17,24,63,,,,,,,,,,,
Maharashtra,DHULE,2004,Kharif     ,Ragi,5900,6900,1.17,1029.5,1,31,17,24,63,,,,,,,,,,,
Maharashtra,LATUR,2005,Kharif     ,Moong(Green Gram),22900,6900,0.3,1221.3,1,40,16,28,54,,,,,,,,,,,
Maharashtra,NASHIK,2005,Kharif     ,Arhar/Tur,9500,6900,0.73,1221.3,1,34,17,28,67,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2006,Rabi       ,Linseed,28100,6900,0.25,1395.7,1,43,13,26,57,,,,,,,,,,,
Maharashtra,LATUR,2008,Kharif     ,Sunflower,13100,6900,0.53,916.9,1,40,16,28,54,,,,,,,,,,,
Maharashtra,SOLAPUR,2009,Kharif     ,Arhar/Tur,23200,6900,0.3,941.7,2,40,14,26,59,,,,,,,,,,,
Maharashtra,GADCHIROLI,2010,Kharif     ,Soyabean,7500,6900,0.92,1027.5,0,43,13,26,58,,,,,,,,,,,
Maharashtra,PUNE,2010,Kharif     ,Moong(Green Gram),6800,6900,1.01,1027.5,2,31,16,23,65,,,,,,,,,,,
Maharashtra,BEED,2013,Kharif     ,Maize,5200,6900,1.33,962.4,2,40,14,26,59,,,,,,,,,,,
Maharashtra,CHANDRAPUR,2013,Summer     ,Rice,3200,6900,2.16,962.4,1,43,13,26,57,,,,,,,,,,,
Punjab,FAZILKA,2014,Rabi       ,Rapeseed &Mustard,5000,6900,1.38,382.7,1,44,34,39,32,,,,,,,,,,,
Uttar Pradesh,MORADABAD,2006,Rabi       ,Rapeseed &Mustard,6258,6900,1.1,529.3,2,43,30,37,66,,,,,,,,,,,
West Bengal,MEDINIPUR EAST,2008,Whole Year ,Dry chillies,3385,6900,2.04,2689.9,2,28,14,22,72,,,,,,,,,,,
Maharashtra,AURANGABAD,2007,Kharif     ,Cotton(lint),3061,6898,2.25,1040.4,1,40,14,26,59,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2008,Kharif     ,Maize,7140,6897,0.97,953.3,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,HARDOI,2014,Rabi       ,Rapeseed &Mustard,11891,6893,0.58,486.9,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,AZAMGARH,2010,Kharif     ,Arhar/Tur,8678,6892,0.79,692.2,2,42,36,30,60,,,,,,,,,,,
Uttar Pradesh,HARDOI,2014,Kharif     ,Groundnut,7247,6892,0.95,486.9,0,40,8,25,65,,,,,,,,,,,
Uttar Pradesh,LALITPUR,2002,Whole Year ,Potato,297,6890,23.2,625.2,0,42,29,36,74,,,,,,,,,,,
Uttar Pradesh,ALLAHABAD,2011,Kharif     ,Jowar,5371,6889,1.28,781.2,2,42,10,27,63,,,,,,,,,,,
West Bengal,MURSHIDABAD,2001,Rabi       ,Khesari,8332,6888,0.83,2612.6,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,RAE BARELI,2011,Rabi       ,Onion,301,6885,22.87,777.4,2,43,37,31,58,,,,,,,,,,,
West Bengal,BANKURA,2004,Rabi       ,Rapeseed &Mustard,12255,6884,0.56,2714.7,0,38,10,24,64,,,,,,,,,,,
West Bengal,MURSHIDABAD,2012,Rabi       ,Gram,5679,6877,1.21,2632.2,2,35,11,26,77,,,,,,,,,,,
West Bengal,MURSHIDABAD,2008,Whole Year ,Dry chillies,4140,6870,1.66,2689.9,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2002,Rabi       ,Barley,6483,6869,1.06,625.2,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,VARANASI,2012,Kharif     ,Bajra,5470,6865,1.26,602.7,2,43,32,38,76,,,,,,,,,,,
Uttar Pradesh,RAE BARELI,2001,Rabi       ,Barley,4580,6862,1.5,661.7,2,43,37,31,58,,,,,,,,,,,
Uttar Pradesh,GHAZIPUR,2001,Kharif     ,Arhar/Tur,5753,6860,1.19,661.7,2,44,31,38,65,,,,,,,,,,,
West Bengal,MEDINIPUR WEST,2010,Rabi       ,Groundnut,3965,6859,1.73,2612.3,2,28,14,22,72,,,,,,,,,,,
Uttar Pradesh,FARRUKHABAD,2006,Rabi       ,Barley,2771,6858,2.47,529.3,1,44,30,38,60,,,,,,,,,,,
Uttar Pradesh,FATEHPUR,2004,Kharif     ,Bajra,5771,6857,1.19,642.3,2,44,30,37,63,,,,,,,,,,,
Uttar Pradesh,HAMIRPUR,2012,Kharif     ,Sesamum,33610,6856,0.2,389.6,2,44,31,38,61,,,,,,,,,,,
Uttar Pradesh,BAREILLY,2005,Kharif     ,Bajra,6862,6854,1,725.7,2,41,27,34,60,,,,,,,,,,,
West Bengal,MALDAH,2014,Autumn     ,Rice,2937,6854,2.33,2322.6,0,34,13,26,76,,,,,,,,,,,
Uttar Pradesh,PRATAPGARH,2007,Kharif     ,Sweet potato,509,6853,13.46,741.2,2,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,KUSHI NAGAR,2013,Kharif     ,Maize,2553,6852,2.68,1041.4,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,BASTI,2011,Rabi       ,Peas & beans (Pulses),4783,6849,1.43,781.2,1,38,8,25,65,,,,,,,,,,,
Uttar Pradesh,RAE BARELI,2003,Rabi       ,Barley,3676,6848,1.86,1047.5,2,43,37,31,58,,,,,,,,,,,
Uttar Pradesh,BAGHPAT,2006,Kharif     ,Rice,2637,6848,2.6,529.3,1,40,8,26,63,,,,,,,,,,,
Uttar Pradesh,JAUNPUR,2002,Rabi       ,Gram,6939,6847,0.99,689.1,2,43,30,37,64,,,,,,,,,,,
West Bengal,MURSHIDABAD,2008,Kharif     ,Urad,7907,6847,0.87,2689.9,2,35,11,26,77,,,,,,,,,,,
Uttar Pradesh,UNNAO,2007,Kharif     ,Jowar,5841,6842,1.17,572.5,2,40,8,25,65,,,,,,,,,,,
West Bengal,BANKURA,2010,Rabi       ,Wheat,3013,6839,2.27,2612.3,0,38,10,24,64,,,,,,,,,,,
Uttar Pradesh,GHAZIPUR,2009,Summer     ,Onion,455,6838,15.03,549.2,2,44,31,38,65,,,,,,,,,,,
Uttar Pradesh,FATEHPUR,2003,Kharif     ,Bajra,6817,6835,1,1047.5,2,44,30,37,63,,,,,,,,,,,
Uttar Pradesh,ETAWAH,2004,Whole Year ,Garlic,1578,6834,4.33,642.3,2,42,8,26,61,,,,,,,,,,,
Uttar Pradesh,BAHRAICH,2005,Rabi       ,Rapeseed &Mustard,7283,6833,0.94,725.7,2,43,31,37,59,,,,,,,,,,,
Uttar Pradesh,GHAZIPUR,2014,Summer     ,Onion,390,6831,17.52,486.9,2,44,31,38,65,,,,,,,,,,,
West Bengal,DARJEELING,2013,Autumn     ,Rice,3512,6823,1.94,2406.1,1,14,10,5,54,,,,,,,,,,,
Uttar Pradesh,PRATAPGARH,2004,Whole Year ,Sweet potato,587,6822,11.62,746.9,2,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,MIRZAPUR,2003,Rabi       ,Barley,5867,6821,1.16,1096.4,1,42,10,27,65,,,,,,,,,,,
Uttar Pradesh,BANDA,2005,Rabi       ,Potato,304,6819,22.43,725.7,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,CHITRAKOOT,2007,Rabi       ,Potato,310,6813,21.98,572.5,1,42,9,26,56,,,,,,,,,,,
Uttar Pradesh,KHERI,2013,Summer     ,Rice,2526,6810,2.7,932.8,2,44,31,37,70,,,,,,,,,,,
Uttar Pradesh,KANPUR DEHAT,2012,Rabi       ,Onion,296,6809,23,389.6,2,40,8,25,65,,,,,,,,,,,
Gujarat,AMRELI,2001,Kharif     ,Castor seed,3800,6800,1.79,849,1,41,28,34,56,,,,,,,,,,,
Gujarat,BHARUCH,2002,Kharif     ,Maize,4100,6800,1.66,637.2,2,39,13,28,56,,,,,,,,,,,
Gujarat,SABAR KANTHA,2002,Kharif     ,Urad,20800,6800,0.33,637.2,1,41,27,33,84,,,,,,,,,,,
Gujarat,BANAS KANTHA,2003,Kharif     ,Jowar,7800,6800,0.87,1160.3,1,40,27,33,68,,,,,,,,,,,
Gujarat,BHARUCH,2005,Kharif     ,Jowar,5700,6800,1.19,1316.4,2,39,13,28,56,,,,,,,,,,,
Gujarat,MAHESANA,2005,Kharif     ,Groundnut,3900,6800,1.74,1316.4,1,42,12,28,54,,,,,,,,,,,
